# x psi2_state_0 psi2_state_1 psi2_state_2 psi2_state_3 psi2_state_4 psi2_state_5 psi2_state_6 psi2_state_7 psi2_state_8 psi2_state_9 psi2_state_10 psi2_state_11 psi2_state_12 psi2_state_13 psi2_state_14 psi2_state_15 psi2_state_16
1.474628170000000064e-02 6.034869383300550699e-32 9.605603717290496404e-33 1.748982772785004891e-32 7.031782389182234414e-33 3.716941958468130463e-34 5.220075986474250130e-32 1.574085706797868504e-32 1.700847033830002650e-33 6.857815812372123123e-35 4.286789492725845127e-36 3.343642764917247815e-33 5.779592696665950372e-33 8.530586139043770467e-33 1.604925474569518445e-32 5.517977798369854529e-36 5.108583104398263868e-32 1.549615896662410232e-35
1.531344639999999979e-02 4.629222783485267264e-33 3.669942581960456121e-32 8.284432375419588498e-34 1.414077203157828421e-31 5.119726692004911177e-34 2.630282184736115728e-32 5.698046917505852550e-35 1.523294282286864222e-34 4.973011209945318096e-33 5.036292995266834006e-32 5.583180064334940204e-33 1.389381805752729859e-32 8.793644564960309814e-36 4.434638927534721283e-36 1.058964440913677866e-32 2.185280255967747429e-33 1.670884194234740520e-34
1.588061110000000067e-02 1.487704707424622180e-32 1.181970033740299140e-31 2.863300325271088264e-32 1.180532197267812524e-31 2.104161369662379148e-32 7.261485703327567050e-32 1.800151558290609972e-32 9.814417565760538787e-33 6.016689403903428620e-32 2.454208453449792654e-33 2.410622232838281500e-33 1.196626145236596623e-32 1.878477830376132657e-32 3.909122869058451171e-32 2.459301707128814587e-32 1.342832895460445814e-33 8.121452728671440819e-33
1.644777580000000156e-02 5.649793801858822512e-33 1.187730808033032952e-32 1.039679357876777846e-32 1.408743233565932402e-32 1.018244167976254435e-32 3.731980079916996893e-36 6.042628587049761729e-32 1.864019787358455906e-32 6.474110232168949689e-32 4.690322093702849497e-32 8.394161001090664621e-34 5.025098837169054865e-33 7.084120489330920850e-33 8.020609176202642199e-33 3.981230886117326109e-32 4.579085767027260030e-33 1.459494646213901547e-33
1.701494049999999897e-02 4.166331440920967212e-32 3.517294586272915244e-32 2.631481953341139026e-36 1.678822538524507122e-32 3.134713539129515284e-32 2.827995179306598438e-33 3.709045400822107771e-32 2.679483641801932966e-30 1.513802618920832056e-30 3.205898526324195491e-31 3.698335150210752522e-32 9.906756244869966215e-37 2.617337029568299785e-32 4.277810662912016409e-32 2.261377230075391886e-32 2.780450818669338507e-31 1.181037792805152081e-31
1.758210509999999852e-02 2.388043600033291714e-41 1.406371015954800964e-33 6.295105526373801257e-33 1.417682299988095867e-32 3.582797931948761073e-32 1.637014664809260881e-33 9.623223405162569649e-34 6.209160698459835311e-31 2.585627232976000080e-30 1.536309768905872358e-30 5.738733460930172568e-32 2.884908086419863514e-34 4.480683483028293563e-32 6.445196911970137282e-34 1.017057300653440850e-32 5.822465326152347808e-33 1.560424889682292576e-31
1.814926979999999940e-02 5.559920613117029719e-35 2.622492487283694423e-33 1.249765613743129452e-31 2.404297551644786371e-32 1.018185946728436719e-31 8.301991152538548072e-36 4.414908699228852268e-31 6.073648811439462715e-32 3.474628630442635109e-32 1.671760993207898411e-31 1.048846986123719403e-31 1.222204052043608400e-31 9.267726014192217026e-33 3.449218738981154527e-32 9.768781431326768768e-31 2.746902777694202319e-30 1.862615276760205975e-31
1.871643450000000028e-02 3.933828466970243784e-31 1.073911958642809169e-34 3.045123434447467929e-32 3.572185092961152481e-32 7.477246080453419466e-32 2.561225526752028793e-34 3.371528102789755214e-32 3.155412521495107151e-32 7.618449788233498046e-33 1.101344617337599063e-31 2.637032346676163132e-34 4.689229089370111469e-32 1.104441151830415945e-36 4.595071491255442524e-33 1.242531684114170855e-31 1.955848993060788710e-31 9.185439804923854262e-34
1.928359920000000116e-02 7.869256197975913126e-31 1.546296237580307864e-32 5.953363065086813029e-33 2.149406845357486659e-31 5.177817233887768794e-32 9.122520212888222499e-31 3.169758441995220236e-31 3.934300858932435369e-33 4.257090708683530993e-32 1.232711148839211518e-32 6.492958189611761747e-34 4.883264543997102558e-32 1.318699619394366157e-31 3.734976454138856713e-31 8.546274756190610783e-32 1.352173919113320914e-31 1.475588303875166665e-32
1.985076389999999857e-02 6.829151120637564613e-32 2.388190015536200562e-32 1.314900713028667381e-30 2.905091994484834382e-31 2.544618184334311941e-31 1.505368840596061062e-31 2.222721491276932680e-31 6.180193275837219038e-31 9.740995285231635929e-32 2.817519511650672596e-32 9.732750394650926068e-33 2.997908280498629124e-31 4.609519318652539974e-32 2.965507874826353048e-31 8.420226763740825281e-33 2.451906106975429350e-32 4.923919181673911990e-33
2.041792859999999946e-02 6.793076506110922489e-31 2.632385688338179326e-33 2.420333451056548326e-31 3.556262585295277321e-32 2.139298977272458167e-31 3.059372636652604082e-32 1.799538373401564997e-33 4.728104135268086261e-31 1.530644243062509381e-32 2.122633032205687044e-32 5.518513813301832542e-31 8.977258484835635781e-32 3.234489555857438952e-32 3.754565767171667035e-33 8.504155741885609361e-34 3.159359157805612800e-32 4.090457995457136469e-32
2.098509319999999900e-02 1.063537632747665471e-32 3.278129059226928206e-33 1.413517799475843148e-29 9.621045822727676644e-30 3.487372359859580718e-31 5.965240115665108077e-31 1.566816384002546038e-31 6.819478759648317642e-31 1.120219949288509014e-31 3.886342501002927255e-32 1.677168967670253505e-31 7.834735658955292095e-33 1.458699159249165721e-31 6.471420441174644877e-32 7.229539865716751271e-33 6.173555852012840649e-32 6.167140166744048691e-32
2.155225789999999988e-02 6.855479240100727382e-32 5.570129596366216771e-32 1.397118789978707403e-33 2.976484754625589317e-31 5.392094751446863738e-31 9.075062288007779635e-34 5.657351467288267355e-31 2.121283632227318578e-29 4.264087540144845277e-31 2.220408254204027627e-31 7.583810990737274701e-31 1.068255846845486512e-31 2.009021912234223291e-31 1.120281253206994942e-30 5.888521907952912212e-32 4.097757606998519516e-31 3.292192484497955794e-30
2.211942260000000077e-02 1.289156530477009231e-31 2.391289796326108205e-33 8.090795782062233889e-33 6.847820941409619008e-32 1.217420226037087261e-31 3.672258787616145414e-33 3.093792779534015384e-31 1.984241084146762033e-30 8.396962657137986629e-31 1.428407386255904831e-30 1.301529137629343654e-31 7.621983581504865732e-32 1.093973954487395286e-31 1.861092157734648513e-31 2.691681713426596802e-31 1.117961497698583796e-30 4.440270328653794934e-30
2.268658730000000165e-02 2.662927753389304966e-36 1.010920297609329933e-31 5.644188351146718971e-33 1.582842703055951713e-32 4.034208023881395620e-33 3.119710076721058067e-34 1.424418791971825434e-30 2.026460783785768831e-29 1.901669890345733241e-30 6.589329958386578289e-31 2.451363137158201722e-31 8.570418884807244168e-31 7.968053542430781301e-33 3.289091449954909658e-33 5.280205099946642293e-31 4.218780562588550450e-31 6.305740841629226608e-31
2.325375199999999906e-02 6.390437970979332284e-32 5.914033758053084090e-31 3.440853438451193439e-31 3.906709449355571185e-31 3.037284875020537592e-30 8.851566824616472343e-31 1.463441971311591990e-29 3.744436674428485207e-30 6.440495791946397736e-30 8.616242871813889896e-30 2.061768347969706692e-30 9.736291927823841602e-30 4.631800999158304694e-30 5.074233769060102661e-30 3.066236764597267420e-27 1.031724141395012472e-31 4.880906384694977604e-31
2.382091659999999861e-02 5.121323327674434596e-32 3.566650594431874475e-31 1.772793804484315955e-30 1.992830965302034826e-31 2.544933085542104588e-30 2.998068654529296523e-29 8.337007443651114495e-30 3.567438400599899748e-28 1.660894945698942354e-30 8.266295587828379091e-28 3.873726167787592916e-30 5.222761710039089904e-26 1.859787435921312867e-30 5.112826181508002633e-30 1.046551871073860401e-23 1.788291240693895008e-29 1.074142551088386312e-30
2.438808129999999949e-02 2.444502546947367404e-31 2.238858878582088702e-28 2.263047397649498759e-29 1.144249114057987496e-26 1.704690241356103647e-29 1.314593900763979762e-25 6.523027844306559817e-29 1.925027278369942291e-24 6.331739779242852921e-29 2.533620619913832294e-24 2.105280522582199239e-26 1.441457795176533811e-22 7.666539078376639499e-27 1.397219279076171642e-31 2.631736916547705363e-20 5.516507066324591477e-26 8.154476098453207394e-30
2.495524600000000037e-02 1.003457814656951388e-29 8.241842671825967133e-25 1.168563640295826005e-27 3.141380309956611281e-23 1.740426007276094330e-27 3.189484383136339286e-22 1.764665093276043183e-25 4.443061512639511850e-21 2.112728913607695474e-25 5.810171533815154216e-21 4.409422370123982086e-23 3.033455882459355521e-19 1.517921883275713597e-23 2.968487484846110112e-27 4.871507318244947253e-17 1.026160096902386347e-22 2.387575163527940927e-27
2.552241070000000125e-02 2.518705886188811455e-26 1.624373726896645769e-21 2.624057245960196926e-24 5.879939655063593837e-20 2.238202444280866085e-24 5.696452824586535735e-19 3.063135915506255756e-22 7.531487688053483074e-18 3.606064014236304880e-22 9.708110972834603293e-18 6.720837397056536752e-20 4.619983433145916900e-16 2.265132496880421142e-20 5.102446762842271463e-24 6.374568149957826018e-14 1.342391217985707971e-19 2.738081717367834763e-24
2.608957539999999867e-02 3.621760395018653264e-23 2.347288051378351584e-18 3.536748965440091110e-21 7.949680562620828179e-17 2.883968840986823393e-21 7.267563129707092330e-16 3.675566638869220719e-19 9.038184215346541567e-15 4.254440563365939514e-19 1.145478614561953035e-14 7.097148425537874849e-17 4.878732886070976429e-13 2.338268224324789242e-17 5.271841321055398828e-21 5.601743900135956735e-11 1.179677216658260003e-16 2.241863795877843381e-21
2.665674009999999955e-02 3.674609901538596741e-20 2.381127234101939648e-15 3.313783645001303766e-18 7.447231585881792658e-14 2.519951698010042439e-18 6.348846792750045996e-13 2.981179475541683917e-16 7.330629933744103429e-12 3.380182822646644823e-16 9.101152899527159153e-12 4.921445575304105265e-14 3.383109298248614106e-10 1.576516768108595950e-14 3.554589886299327441e-18 3.088304422886020934e-08 6.503697812494145106e-14 1.118640909506806927e-18
2.722390469999999910e-02 2.503134054144176583e-17 1.622013651189123182e-12 2.047412488951622216e-15 4.601250672596583992e-11 1.428058958237655714e-15 3.597909613757675613e-10 1.539959187988605722e-13 3.786711148096654930e-09 1.701477146061866771e-13 4.581232839446062522e-09 2.084594970924292169e-11 1.432996188177686571e-07 6.441292176951508447e-12 1.452321979995289849e-15 9.703815459113219102e-06 2.043538334305025955e-11 3.075954670347080324e-16
2.779106939999999998e-02 1.083885721396687076e-14 7.023504991545978532e-10 7.837346982223387003e-13 1.761325505272681051e-08 4.894650185394039618e-13 1.233177907568428366e-07 4.681259161045186756e-11 1.151106895551372499e-06 5.000282648287940514e-11 1.346327762908729392e-06 4.871164140070679064e-09 3.348544796490874730e-05 1.433576315880742987e-09 3.232293033746133907e-13 1.498880036814894410e-03 3.156509751053255085e-09 3.915772732298357870e-14
2.835823410000000086e-02 2.785096190196604493e-12 1.804723194477454230e-07 1.713175897556496847e-10 3.850104394638566542e-06 9.229846147669325662e-11 2.325404604844270580e-05 7.493980627983137542e-09 1.842746255008821058e-04 7.638613709989799763e-09 2.056699282429146471e-04 5.370669059713346356e-07 3.691915405765164998e-03 1.471533625396089934e-07 3.317875572997780514e-11 8.737201128920323023e-02 1.839977841897018048e-07 1.646862365207157029e-12
2.892539879999999827e-02 3.887307676355540857e-10 2.518948669612115112e-05 1.912967692494934005e-08 4.299106313687806979e-04 8.350983383887846285e-09 2.103980371092689216e-03 5.324955217661350956e-07 1.309389731544257501e-02 5.056222179534300189e-07 1.361389503608201497e-02 2.110764123237499822e-05 1.450985435521357503e-01 5.119926619963436442e-06 1.154392890187929058e-09 1.000000000000000000e+00 2.105912196012040376e-06 8.103967782456320929e-12
2.949256349999999915e-02 2.621703193678599671e-08 1.698845658540352717e-03 9.267884464939734983e-07 2.082817225035964864e-02 2.907068192400821076e-07 7.324184625895506506e-02 1.232145231141681900e-05 3.029806350596201958e-01 1.030405303645493933e-05 2.774369707881003677e-01 1.454710758331865356e-04 1.000000000000000000e+00 2.587693029522490572e-05 5.834486808216691076e-09 1.304014762409587413e-01 2.746140591969757141e-07 2.227459648458956220e-11
3.005972809999999870e-02 7.283742748823328825e-07 4.719815262381660964e-02 1.488121074732958142e-05 3.344327628414729969e-01 2.498108161366708217e-06 6.293834259848293256e-01 4.066745819813005433e-05 1.000000000000000000e+00 2.353741102222022148e-05 6.337455748062242877e-01 3.643805757499320012e-05 2.504831793254805872e-01 2.245062797076646853e-05 5.061956397757264639e-09 5.247909433874395867e-03 1.105163647950751542e-08 2.741491592888660656e-10
3.062689279999999958e-02 6.691365531904451204e-06 4.335958895461435314e-01 4.449686873085829578e-05 1.000000000000000000e+00 8.630585280572535586e-07 2.174424396878291699e-01 1.980246142490743271e-05 4.869362950582400429e-01 2.851850587776528985e-05 7.678617194998591522e-01 3.138690263741808642e-06 2.157604352456645586e-02 5.640343063388951830e-05 1.271731495508988149e-08 1.294072670537351128e-04 2.725203410284702280e-10 9.863986318571785114e-09
3.119405750000000047e-02 1.543226237396797424e-05 1.000000000000000000e+00 3.577715969495473060e-08 8.040376936565839542e-04 3.969135598323131632e-06 1.000000000000000000e+00 1.478759335766487431e-07 3.636222671550137699e-03 2.323954767892802577e-05 6.257255943366970552e-01 2.063715478817428366e-07 1.418643168131269354e-03 6.519598089403079921e-04 1.469977647756512785e-07 2.750113564756187193e-06 5.791497672588870681e-12 5.531928792302320852e-07
3.176122220000000135e-02 7.293722731251934406e-06 4.726282222705230907e-01 4.423471658013639833e-05 9.941085258645258049e-01 9.125908897263594886e-07 2.299218223171333453e-01 1.348657789584031146e-05 3.316307065703185675e-01 3.380289822677478494e-05 9.101441592297779826e-01 1.464814073557828394e-08 1.006945239738228756e-04 1.171636561530009502e-02 2.641695903733610271e-06 6.767778537094408324e-08 1.425234618175192593e-13 3.562236596071044448e-05
3.232838689999999876e-02 7.838547877004405766e-07 5.079325174380822788e-02 1.431812587045191347e-05 3.217782796506927778e-01 2.267087164873475082e-06 5.711790661953456416e-01 3.853492858608104863e-05 9.475617679214229927e-01 3.714015838432669085e-05 1.000000000000000000e+00 8.192019922320860568e-12 5.631374095597469233e-08 1.746601394586363154e-01 3.938072522676022263e-05 2.858349016860845788e-09 6.019431203511479282e-15 2.055953823352009956e-03
3.289555160000000311e-02 2.459365877505240030e-08 1.593652193076870770e-03 7.438928230493422062e-07 1.671786901499470665e-02 2.058138202291362308e-07 5.185356234850982404e-02 7.840597521849271395e-06 1.927978258136768819e-01 1.011126748130695898e-05 2.722462132950730918e-01 1.627378250860073201e-08 1.118695416937781265e-04 1.000000000000000000e+00 2.254705930552108374e-04 2.069234481408457179e-10 4.357632929385499675e-16 7.763305382294040380e-02
3.346271619999999919e-02 2.803881961013570961e-10 1.816896249201345418e-05 1.129083854862106243e-08 2.537445637785662868e-04 4.128750471591009593e-09 1.040214013547427312e-03 2.195566257624563913e-07 5.398828338202716313e-03 3.132270361423829044e-07 8.433648367568418597e-03 1.121524906308279303e-09 7.709607579349479355e-06 8.464344784378567688e-02 1.908460838384481691e-05 2.533308781507481303e-10 5.334917482752506863e-16 1.000000000000000000e+00
3.402988089999999660e-02 1.369385430876286092e-12 8.873523561497651773e-08 6.615463045583114658e-11 1.486725522813790644e-06 2.861758207687129389e-11 7.210028779444031507e-06 1.837274259299111626e-09 4.517799589668689930e-05 2.767341998814009424e-09 7.451077522066243332e-05 1.455131124733248958e-11 1.000288966488070628e-07 1.196621166249420189e-03 2.698028840220885812e-07 7.244790367404255783e-12 1.525699341704816108e-17 4.407526592450061037e-02
3.459704560000000095e-02 3.237795806835970654e-15 2.098069456649524365e-10 1.771988609374480902e-13 3.982277111785444716e-09 8.572945359989526618e-14 2.159902438626604059e-08 6.215721083807734252e-12 1.528426255585862305e-07 9.688790456298297592e-12 2.608710056742937319e-07 6.428968879439561880e-14 4.419413781501230788e-10 5.555128807765724105e-06 1.252518186662431833e-09 4.877102449009328144e-14 1.027118472828957238e-19 3.614051738204884659e-04
3.516421029999999837e-02 4.066055835239037675e-18 2.634777817978362930e-13 2.435055212508353095e-16 5.472414394977302189e-12 1.275511186032988828e-16 3.213575572817761103e-11 1.006715276456635113e-14 2.475481529323648543e-10 1.606762061564634022e-14 4.326212128531993748e-10 1.247433420768734957e-16 8.575134827767753189e-13 1.113637451548703943e-08 2.510924961339924029e-12 1.237956224186120710e-16 2.608646739061259026e-22 1.032890478031682070e-06
3.573137500000000272e-02 2.914092304270074973e-21 1.888309271042908131e-16 1.867324848899958751e-19 4.196534105884162823e-15 1.037601819233551805e-19 2.614200110480990482e-14 8.716688619106343495e-18 2.143407186939071524e-13 1.415431079673147831e-17 3.811051226927090209e-13 1.230551995679079063e-19 8.459104142821151762e-16 1.124359073206908609e-11 2.535099046243247833e-15 1.473319204864292051e-19 3.118423861467628058e-25 1.332205156933265559e-09
3.629853959999999879e-02 1.260692292489903377e-24 8.173221286066084156e-20 8.520614695073955713e-23 1.914026833282665436e-18 4.954083892810664164e-23 1.247669207114760085e-17 4.363281923066904531e-21 1.072849897779755457e-16 7.177893297566351374e-21 1.932717269744157938e-16 6.797999151559551301e-23 4.671676498921031710e-19 6.318015591966071000e-15 1.424526328857707612e-18 9.349670886735760088e-23 1.649287251736932294e-28 8.960089534790535348e-13
3.686570430000000315e-02 3.436002175565043992e-28 2.236326874469127396e-23 2.434744899023470884e-26 5.458565724667478975e-22 1.467129417304432805e-26 3.687875258182231689e-21 1.339096358423141062e-24 3.291874880343394479e-20 2.224902368903904885e-24 5.991329359964433254e-20 2.252121038425281185e-26 1.547493790778093291e-22 2.121128132977536330e-18 4.782556143765309818e-22 3.452380693423679721e-26 6.687907189389682493e-33 3.451483708277338459e-16
3.743286900000000056e-02 1.637111758194366485e-31 3.893555613856719932e-27 4.151911616246599591e-30 1.011842277635778120e-25 6.223224482608021094e-32 7.065224657940655444e-25 2.241388845571262565e-28 6.479435670981823575e-24 4.418204610350069719e-28 1.189730548333472640e-23 8.062704471830836291e-30 3.282579309668625875e-26 4.488604561295596646e-22 1.005061562990060589e-25 1.866087204551407535e-30 1.326429620775010090e-30 8.138972793586500911e-20
3.800003369999999797e-02 1.362785049876532468e-32 6.353592905011798442e-31 3.461789596806044303e-31 1.909946263077968224e-29 3.901321485818501273e-31 9.284157778637377176e-29 2.108267944163624482e-30 8.700778437139042443e-28 5.406819348907811165e-31 1.534094817599499385e-27 3.961166971615743931e-33 4.241251371272216208e-30 6.239974893553933915e-26 1.401251960170185746e-29 3.591640529090528256e-34 2.643577728043231001e-33 1.235198021982609383e-23
3.856719840000000232e-02 4.007345287891229252e-31 1.422065631867737746e-33 5.970838981045819917e-30 2.979020325158301721e-30 4.869551565059637478e-33 2.424958889975570152e-31 2.621020428121304315e-32 2.663287586440390395e-32 1.471728998510624713e-33 2.530548832634837813e-31 2.228515917753999190e-31 5.327412954576790575e-31 6.429963820728438429e-30 8.206047948402261274e-32 6.526481175708805815e-32 9.182318437059310686e-33 1.244268527705046708e-27
3.913436309999999974e-02 3.639324961677140749e-31 7.561845532146754440e-37 1.307206889969903787e-31 6.635199136737937737e-32 5.746999133153080920e-31 4.866313425785401762e-31 1.706120674824641178e-31 5.321563158688967805e-33 1.554944211562201913e-32 3.370012606217338992e-31 4.877116169129305482e-32 4.287225207649867256e-34 1.790420250933639915e-32 3.381231109770031656e-32 3.195657033742054452e-30 6.715185765785561877e-31 3.899198484097513360e-32
3.970152770000000275e-02 1.276515220517369929e-33 9.160673991589365728e-33 4.234215028194852496e-35 2.091861108073686171e-32 1.858780504997934714e-31 2.350713430716176629e-31 8.172308686111766844e-32 1.039286997567330853e-30 1.777550881883698566e-30 8.512566641692298821e-31 2.397995274286323065e-31 1.248716336852573091e-31 6.984005272941590194e-32 2.638805694803219146e-31 1.771939453971101412e-32 8.688839249028619279e-34 6.661282139374481331e-31
4.026869240000000016e-02 3.166056037967254646e-33 1.279984926891707274e-33 3.013974069678953213e-33 2.105506776248442316e-33 5.951805902060760954e-34 1.258019217473770281e-33 2.121536156278931349e-33 5.679250737721485089e-34 5.426988118382659598e-33 2.263894469143147692e-34 2.295047459884327501e-34 3.874807762337604418e-33 5.320893521417210216e-36 9.785102410420622784e-34 9.839986927106181962e-34 2.696381702788173597e-34 1.054074079678620853e-33
4.083585709999999758e-02 2.677616077747124019e-32 6.593252496499561231e-33 2.292153749166475157e-36 1.173240707982355805e-33 4.134717539476492022e-35 3.628541401258259461e-33 1.346288927890825938e-32 4.179100678542382905e-34 1.592131680038950474e-31 1.541822764031701422e-32 1.652689895864988067e-33 3.281810626710089882e-33 5.697321621543417419e-35 1.833468740088088527e-34 1.226452920117177501e-32 1.028568786791628710e-33 1.234492439996471485e-33
4.140302180000000193e-02 2.032289157104596381e-35 2.127890881770543740e-35 2.847326987365153352e-34 3.785703095421693957e-34 4.925492164600525226e-32 3.330300109556550552e-32 7.006381814641611525e-33 1.020217148590255680e-33 3.905591961480168512e-33 4.310681846717117839e-33 5.870962592874342241e-35 1.676131425717158704e-34 4.743754803683595587e-37 4.207990043100603024e-38 1.110263858672880424e-34 5.773431834456223373e-36 5.482064617984847625e-35
4.197018649999999934e-02 1.691935748897738678e-34 6.626113946834128355e-33 4.200386018946892913e-33 5.883580659966341174e-33 3.815481419906368749e-34 2.616432352297791097e-34 3.659877134977903535e-33 5.916353029543005238e-34 1.283280359857002599e-32 1.011530713935208363e-32 1.358627199139063713e-34 1.641646200101263627e-34 1.532181407397119769e-33 1.652887283780542063e-33 4.447464410183764336e-34 3.807970371032219714e-34 1.477967228039319385e-33
4.253735110000000236e-02 3.692195212590354991e-33 1.446432016037567685e-31 2.871767214457615998e-32 4.007251883399450655e-32 1.423662542090921019e-34 1.656024650782150508e-34 4.941846774165697004e-33 1.786221918978467013e-35 1.835915100423633296e-31 4.474132487549454879e-31 1.883585017662170926e-33 4.115278656287383470e-33 1.409916062124642807e-33 4.383010713832317770e-33 2.042860327582775096e-33 2.340428216731399459e-34 2.836519213891347502e-33
4.310451579999999977e-02 1.519569992022225737e-33 5.895452078452729713e-32 1.050325004260480442e-33 1.501807367711019751e-33 2.966944601055285779e-31 2.198968107784137416e-31 1.817823407731406687e-32 1.081263886544191688e-32 1.474899659322767107e-31 7.905488464716847113e-33 4.135380277087757103e-34 8.454837453694537062e-33 7.210938064453264996e-34 5.549349837372572813e-34 2.070286868529528738e-33 1.114587640723439639e-32 9.659638190446773707e-33
4.367168049999999718e-02 6.289363644832629747e-34 2.504751921007287028e-32 1.541963680702640717e-34 2.314369266466833593e-35 3.989205151199387383e-32 3.608372300065665596e-32 7.203904806726180134e-33 3.402590157928853974e-34 2.318740553377221185e-35 5.569222866004808383e-32 1.846451196546794364e-32 6.904460759777367109e-33 9.582684070499822421e-33 2.594693471463343191e-33 4.169923440271485762e-33 1.904211552240490607e-32 2.020095947839958770e-33
4.423884520000000153e-02 1.922059560569048182e-35 9.324260106980329575e-37 2.741351904044924210e-34 2.341079390496416528e-34 1.204005841494655954e-34 4.760233331201678394e-34 1.151208192271740254e-31 1.620296884347839997e-32 2.182936610360063802e-33 4.797718964980357250e-33 8.967508802427261782e-34 2.791660501929415487e-33 4.589295983398281727e-34 1.149213667672562343e-33 7.157097807448306984e-33 1.833045868794088647e-33 1.176647310542294809e-33
4.480600989999999895e-02 1.918828655702683088e-31 5.247376146488265562e-33 2.289265611686869789e-32 1.337308096929819346e-32 2.379844658531616450e-33 6.324643183080207945e-34 6.770475121115670037e-34 8.330270583722901882e-34 5.413608284059109282e-32 5.115388663755004120e-35 1.916074042859606532e-32 3.377083864692430101e-33 3.473550566665862709e-33 2.971799909799412861e-33 7.555881178932882795e-34 4.253837729467948370e-33 5.276814565940923172e-33
4.537317460000000330e-02 3.274358270359858169e-33 3.654763112658923570e-33 6.784866868637332736e-33 7.325480340411150308e-34 6.439902265208291619e-32 8.029537821408888715e-33 2.121284535933831121e-34 2.536124784017974321e-33 7.132558048138539121e-32 1.216948350156934542e-31 1.777843512537635833e-32 3.038579570405311939e-33 4.922917464213572581e-33 5.595413437189292464e-34 9.327837823167501005e-33 2.136977820378693290e-32 1.191386760244424854e-32
4.594033919999999938e-02 2.425683371205483294e-36 8.952117072215598825e-35 1.646404234188782658e-34 6.888348866597980038e-35 3.760755792217005456e-32 9.459313683513248571e-32 9.965450122901034748e-33 4.545534171900381168e-33 1.603339773019537843e-32 2.665749251116014859e-32 3.992766732661229795e-35 1.609374248669099286e-34 1.878560024809304195e-34 3.884576339971007855e-37 7.303903667210832527e-33 2.543640692831239985e-35 4.224459233896637511e-34
4.650750389999999679e-02 8.678684821183950112e-34 4.829475460060937637e-32 1.847119311891549273e-33 3.201024811435344529e-32 1.077205065145777227e-31 1.364657999325932664e-31 1.452875198748604342e-31 1.466174228592159879e-32 3.578813252122244357e-32 7.997092109004247995e-32 6.683834362205146912e-35 4.049981590119989221e-33 2.963098938007611082e-32 7.116564811242511894e-32 9.087099062875993482e-33 3.728857229621981095e-34 4.655820693677781591e-33
4.707466860000000114e-02 2.115857588138184309e-32 1.119209798926084413e-32 8.167177206482215133e-32 1.459982150665751164e-31 5.767553829458302828e-32 1.044824031151643027e-32 3.658148009330562897e-32 9.955478755338177584e-33 1.897380428127675973e-32 1.120846658211212506e-33 1.029782670378588094e-33 3.179793839048501055e-34 5.897658025686727471e-34 8.500196249849243028e-37 9.870754643462340839e-33 2.030359427145877730e-32 4.024731811314244357e-34
4.764183329999999855e-02 8.804681639228418566e-33 5.814876290052302874e-33 5.156555055458160177e-33 9.363756573412754668e-33 2.475377902812346305e-32 2.000495732488124010e-32 3.656959697031983389e-32 1.629272835085369983e-32 1.918896471606737692e-32 1.860848026697420085e-32 5.565785689727258341e-37 5.062028575924864306e-33 1.044706334345766713e-33 5.385345102640295291e-33 1.163101298518615882e-32 3.218181374207304286e-32 3.820658024111717851e-33
4.820899800000000290e-02 1.826667415890529325e-33 2.096482217502926489e-32 1.893119951729301516e-34 8.432569319268851017e-32 6.060293637222949036e-33 2.430936011817215214e-32 4.784091077242599340e-31 2.346929254580898332e-32 1.012893425131551905e-31 3.287983720458030672e-35 9.385685499781423289e-32 1.870954893137472665e-32 1.786908765997735160e-32 1.175337596156515396e-32 2.462522194415249786e-32 2.871917803333938255e-32 1.161410499341725661e-31
4.877616259999999898e-02 3.002263903166926534e-33 5.566407055005633975e-36 2.881794384716006875e-33 3.729230296253398457e-33 4.970142086945668936e-33 7.425721816836685131e-34 4.504720599219688769e-34 1.821464070411405036e-33 2.339349902649149695e-34 6.543324080831032943e-33 3.821736207358973582e-33 1.352221632948462815e-34 2.154306581732758720e-33 3.820957882255386681e-33 5.872320196386571075e-33 1.117385941292313812e-32 3.813777198254927439e-33
4.934332730000000333e-02 3.982820744320927909e-32 7.270218302922838120e-34 1.589788411139729470e-31 6.480282667189959196e-33 3.210049656303636697e-32 4.709905155365298191e-33 1.127010948121836136e-31 9.635076153646755757e-35 4.264140569548389388e-33 2.201615754932078890e-32 3.645793196810695322e-33 2.153422117685162974e-32 3.446442259389119383e-32 2.204673313579633553e-32 2.242718233651855972e-33 2.028279277794918096e-31 8.519152426077506748e-33
4.991049200000000075e-02 1.129950480627733767e-32 7.376057508335844098e-34 7.353111629585791496e-33 2.219754362202151132e-32 3.476871521735850555e-32 9.486699727301897628e-32 3.689167886646446760e-32 1.366872231484922510e-32 5.455768505226475693e-33 3.475310710055700690e-34 1.029628985364417053e-32 6.534777802333051171e-34 5.253478376313607013e-34 5.818117730229495367e-33 3.720785411742228004e-33 6.672012523342253079e-33 2.690614369167291842e-33
5.047765669999999816e-02 7.782769207174640310e-34 1.102455518485980493e-33 2.557465780125124218e-32 2.632812176586969617e-32 6.297087613364210096e-32 5.875494804895387211e-32 4.071728492583369689e-32 1.607064798937586389e-32 6.174720445988980158e-32 2.606869903739094027e-32 3.823661268746055416e-32 1.527982007962728744e-32 1.045643675663187920e-33 5.935227651746535710e-33 1.043096629036416558e-33 1.737190006442554369e-33 1.222300192717607267e-32
